,X,Y,Z,U,V,W
13 days 23:11:40,-4095.1782071760754,-2357.015638428136,5050.00094862144,5.611616301441304,-4.490300063240761,2.4547960258849733
13 days 23:13:20,-3510.5509420055578,-2790.992476654997,5264.579060850737,6.069209999766893,-4.180576188748585,1.8325141729505223
13 days 23:15:00,-2883.773677323788,-3191.4588091241935,5415.773002230219,6.453791741541318,-3.8207690881244663,1.188380470662232
13 days 23:16:40,-2222.382401608,-3553.618878750632,5501.783261540619,6.760805439711182,-3.415216393786089,0.530138611720607
13 days 23:18:20,-1534.3236632376347,-3873.137385623795,5521.593059931782,6.986623535189317,-2.9687927404487935,-0.1343112673659314
13 days 23:20:00,-827.8575651542889,-4146.191429139101,5474.979600430262,7.128586207110851,-2.4868507410186305,-0.7970059763724867
13 days 23:21:40,-111.46175189649809,-4369.514278244259,5362.515853850385,7.185028865180609,-1.975160309608418,-1.4500083923305156
13 days 23:23:20,606.2713831480675,-4540.434625774016,5185.563161849857,7.155300801376544,-1.4398410290449595,-2.085500300758426
13 days 23:25:00,1316.734260643704,-4656.9074643765525,4946.255325328078,7.039773060531981,-0.8872940337432853,-2.695870033803497
13 days 23:26:40,2011.4085544879213,-4717.53908011333,4647.472868443,6.839835987783625,-0.32412720693461633,-3.273802689489132
13 days 23:28:20,2681.964300655963,-4721.603668237668,4292.809916508169,6.557886467410913,0.24291911075614106,-3.812364173272241
13 days 23:30:00,3320.3616329525535,-4669.052780905878,3886.530894274239,6.197302969658306,0.8070524635999805,-4.305086026835872
13 days 23:31:40,3918.9451512595138,-4560.516614389756,3433.5212004365067,5.762410572435305,1.36150686195695,-4.7460426921725105
13 days 23:33:20,4470.538295964256,-4397.297040453671,2939.227793252206,5.258432098850128,1.8996260156789835,-5.129926932427966
13 days 23:35:00,4968.52840091201,-4181.352995905663,2409.595442941895,4.691429905166932,2.414943026093643,-5.452115867042548
13 days 23:36:40,5406.948871954705,-3915.276900883302,1850.9935848031016,4.068232995539616,2.901262427402152,-5.708731920806604
13 days 23:38:20,5780.550317092797,-3602.2643657236717,1270.1409134214427,3.396356445165395,3.352736406453032,-5.896692491602627
13 days 23:40:00,6084.865907637513,-3246.074749696242,674.0219332091478,2.683906832238478,3.7639403771726716,-6.01375124442707
13 days 23:41:40,6316.2644261825435,-2850.9864193593476,69.8036614892279,1.9394829173083723,4.129940309246359,-6.058526749692269
13 days 23:43:20,6471.994954994968,-2421.743310705685,-535.2537555063125,1.1720646375866413,4.446356230308389,-6.0305201133063955
13 days 23:45:00,6550.218694713776,-1963.4980557645233,-1133.883693542238,0.39090140007213164,4.709415467297109,-5.930119678413975
13 days 23:46:40,6550.030448140874,-1481.7476649729413,-1718.9031916346974,-0.39460741087595086,4.915999237456174,-5.758593380356586
13 days 23:48:20,6471.467455058955,-982.2667664899909,-2283.299258319076,-1.1750299703343734,5.063678334061807,-5.518068820238989
13 days 23:50:00,6315.506985031004,-471.03789357999693,-2820.312709746698,-1.9410184781043658,5.150739311343848,-5.211502292027211
13 days 23:51:40,6084.051793254131,45.82241406486723,-3323.5205492444093,-2.6834257119112954,5.176201070051574,-4.842636019694708
13 days 23:53:20,5779.905165079463,562.1355848419405,-3786.9103868500183,-3.393412130555371,5.139820945488072,-4.415947650122202
13 days 23:55:00,5406.73407165506,1071.736437217329,-4204.952619204265,-4.062551503479521,5.042091712737063,-3.936589431501418
13 days 23:56:40,4969.024074565692,1568.5445470527159,-4572.663207320105,-4.682924469705482,4.884229804961218,-3.4103231498305817
13 days 23:58:20,4472.02288674178,2046.6372968261253,-4885.662347066643,-5.247208296516482,4.668155036281638,-2.8434467304048385
14 days 00:00:00,3921.678191559429,2500.3173445197845,-5140.223221397038,-5.7487538591324014,4.396463890710176,-2.242719856909338
14 days 00:01:40,3324.5650170516064,2924.1801599850205,-5333.315156349709,-6.181657583559637,4.072395172842621,-1.6152829808376818
14 days 00:03:20,2687.809882383562,3313.17492679428,-5462.636924584403,-6.540821201596619,3.6997915119153544,-0.9685778300453188
14 days 00:05:00,2019.0055725687048,3662.664053236728,-5526.643253495463,-6.8220058769926615,3.2830538766643302,-0.3102624331153072
14 days 00:06:40,1326.125005287038,3968.4754050810006,-5524.5619467233755,-7.021875378937896,2.8270937089377726,0.3518708597436515
14 days 00:08:20,617.4269080257441,4226.951774908689,-5456.403178235546,-7.138033020314972,2.3372782536056893,1.0099822729831247
14 days 00:10:00,-98.63734228518095,4434.992715736394,-5322.960081839832,-7.169048786904987,1.8193745930788932,1.6562677886970163
14 days 00:11:40,-813.5237152551996,4590.09223454363,-5125.80057015387,-7.114479039362574,1.2794866743839919,2.2830468389368357
14 days 00:13:20,-1518.692464592241,4690.3686565112275,-4867.2512364768745,-6.97487694603139,0.7239916329357082,2.8828458436646645
14 days 00:15:00,-2205.7102292011514,4734.588923752415,-4550.3716556921945,-6.751793495708936,0.1594688928497208,3.4484854310121915
14 days 00:16:40,-2866.3472176877435,4722.184976090961,-4178.921663895229,-6.447769101137481,-0.40737090163886247,3.9731627626459916
14 days 00:18:20,-3492.6774246265268,4653.263140098869,-3757.3184566307773,-6.0663132569683516,-0.9697638809926917,4.450535798486328
14 days 00:20:00,-4077.17200606385,4528.605653359766,-3290.5877740958044,-5.611874363080245,-1.5209701482368019,4.874801244363824
14 days 00:21:40,-4612.793051587416,4349.663919507107,-2784.3047831389936,-5.089795226564012,-2.054356642973461,5.240771603812688
14 days 00:23:20,-5093.078535929363,4118.544215259096,-2244.5305110896375,-4.506258723033455,-2.5634774951206585,5.54394380906431
14 days 00:25:00,-5512.224643276562,3837.9842145665707,-1677.738512894926,-3.868217760975285,-3.0421576556701275,5.780563291246373
14 days 00:26:40,-5865.1573934711605,3511.3226993212747,-1090.7390120487769,-3.183316534460928,-3.484571577142787,5.947677261454282
14 days 00:28:20,-6147.598501921738,3142.459748412053,-490.5945751922785,-2.4597963916759524,-3.8853218744265403,6.043179581889314
14 days 00:30:00,-6356.11903996139,2735.811378817487,115.46437521195932,-1.706395663195371,-4.239510256699725,6.065842909130191
14 days 00:31:40,-6488.1844070281495,2296.2552148171626,720.1302528874463,-0.9322366632622743,-4.542804686062799,6.01533924309821
14 days 00:33:20,-6542.186509022667,1829.071316776099,1316.1079658410326,-0.14670886841312783,-4.7914969899742195,5.892246736854858
14 days 00:35:00,-6517.4644819558425,1339.87786888444,1896.204621273467,0.6406521651744578,-4.982551804090424,5.698043595602118
14 days 00:36:40,-6414.313086367438,834.5604829019719,2453.4203048909562,1.4202911001436938,-5.11364636987264,5.4350879688064255
14 days 00:38:20,-6233.978695138781,319.20101332671413,2981.032732560766,2.18275398846762,-5.183198445619878,5.10658610545843
14 days 00:40:00,-5978.642616756718,-199.99911311961458,3472.6816882498833,2.9188117361050923,-5.190384318859358,4.7165471703144615
14 days 00:41:40,-5651.393447409848,-716.7935185539068,3922.4450142828655,3.619573823301006,-5.135145290188369,4.269729263341868
14 days 00:43:20,-5256.186728840868,-1224.9689395242463,4324.911876989701,4.2766001976802555,-5.018183859558405,3.7715738542219026
14 days 00:45:00,-4797.795904807177,-1718.4190923328624,4675.246186174995,4.88200051744673,-4.840950116882345,3.2281351113867016
14 days 00:46:40,-4281.751269450297,-2191.2199672163924,4969.245198935573,5.428528616640468,-4.60561840717313,2.6459999538741474
14 days 00:48:20,-3714.272896092179,-2637.6991999347542,5203.387626202184,5.90966312668911,-4.315056637714282,2.032206624565908
14 days 00:50:00,-3102.1927075567924,-3052.505026184521,5374.875294958659,6.3196816024170115,-3.972786873267217,1.3941561675550884
14 days 00:51:40,-2452.873291689586,-3430.6680975821014,5481.664328789856,6.653721069082384,-3.5829410836498297,0.7395253536435856
14 days 00:53:20,-1774.1172568104193,-3767.6612381789223,5522.488644146777,6.907831171766516,-3.1502091152759095,0.07617415541941513
14 days 00:55:00,-1074.0759462237972,-4059.451313782363,5496.873471689323,7.079014821724494,-2.6797839036167392,-0.5879433576002848
14 days 00:56:40,-361.15023986686856,-4302.547553025001,5405.140224499124,7.165260708308332,-2.1772994850013734,-1.2448724591910647
14 days 00:58:20,356.1069089414077,-4494.04158997531,5248.40220564674,7.1655644683272754,-1.6487677397644211,-1.8867465907945855
14 days 01:00:00,1069.0941252461237,-4631.642549960537,5028.550888311249,7.079940605314103,-1.1005082115793052,-2.5058795649137613
14 days 01:01:40,1769.2613498406909,-4713.703714109167,4748.234044818279,6.909423835444466,-0.5390777241972491,-3.0948522609707307
14 days 01:03:20,2448.213759637792,-4739.242869923832,4410.823889666321,6.6560595256973425,0.028806592334290334,-3.646601379308404
14 days 01:05:00,3097.809698992657,-4707.95429887248,4020.378270361222,6.3228839097589935,0.5963434378747774,-4.154501598400819
14 days 01:06:40,3710.260420489096,-4620.213202347968,3581.591650167112,5.9138915053886,1.1567292177441069,-4.612447710631819
14 days 01:08:20,4278.221817538444,-4477.072062346676,3099.740603113855,5.433992647340582,1.7032376650222758,-5.014928607481684
14 days 01:10:00,4794.88524173513,-4280.248445151866,2580.619382243514,4.888956749453989,2.229303500156683,-5.357098357519808
14 days 01:11:40,5254.058410012827,-4032.1053776569333,2030.4718200778962,4.2853466267491855,2.728601859676432,-5.634837230221629
14 days 01:13:20,5650.242480844838,-3735.6226041849445,1455.914218469545,3.630438200695522,3.195129182896747,-5.8448064783900975
14 days 01:15:00,5978.697616539574,-3394.3614987670376,863.8567720381296,2.9321333367728655,3.623277473297688,-5.9844912769574234
14 days 01:16:40,6235.501798541058,-3012.421038017517,261.41780019876813,2.198859595975027,4.007906740283186,-6.052234266415469
14 days 01:18:20,6417.597603430142,-2594.388031687381,-344.1624541601237,1.4394646649331913,4.344409319756012,-6.047256274496243
14 days 01:20:00,6522.82854844768,-2145.281512270845,-945.609444818585,0.6631050167776472,4.628767119572671,-5.969665242952175
14 days 01:21:40,6549.964515990533,-1670.4899994606994,-1535.70464362647,-0.12087254853279274,4.857601632066079,-5.820452431415394
14 days 01:23:20,6498.714667835544,-1175.7069569898879,-2107.371247909693,-0.9030465632510265,5.028212866791266,-5.601476631364265
14 days 01:25:00,6369.728970084493,-666.8598021577659,-2653.7614981949027,-1.6740412143628696,5.138610114898068,-5.315435860457799
14 days 01:26:40,6164.588118888055,-150.0395138790771,-3168.3369465085184,-2.4246392799074963,5.18753139885311,-4.9658292821341306
14 days 01:28:20,5885.781546200236,368.574466109332,-3644.947920935149,-3.1458957922971407,5.174453851793606,-4.556907657492046
14 days 01:30:00,5536.675653373532,882.7865720084823,-4077.9042989861264,-3.8292410229111633,5.099593956662252,-4.0936172481173125
14 days 01:31:40,5121.470303637288,1386.4603447577013,-4462.043357950569,-4.466581109073566,4.9638988277020335,-3.5815340763037193
14 days 01:33:20,4645.14787991342,1873.5890721834874,-4792.787972205385,-5.0503862344565125,4.769029416035002,-3.0267951171568654
14 days 01:35:00,4113.411283706339,2338.3675971705125,-5066.200154487444,-5.573774520980774,4.5173354875461555,-2.4360218000116065
14 days 01:36:40,3532.617033251551,2775.258158346094,-5279.024644047992,-6.030583254438706,4.211824918756945,-1.8162434836210568
14 days 01:38:20,2909.698268492989,3179.05583700338,-5428.726462460923,-6.41543486843175,3.856125592446642,-1.174814781547652
14 days 01:40:00,2252.0853138449415,3544.94712131488,-5513.518741425076,-6.7237911471636025,3.4544437637245182,-0.5193350083765295
14 days 01:41:40,1567.617251276674,3868.566652459932,-5532.383389516739,-6.95200166385713,3.0115155269401277,0.14243761447353825
14 days 01:43:20,864.4532815959496,4146.046546094329,-5485.082589257623,-7.097341711977429,2.5325562927794207,0.802668443767429
14 days 01:45:00,150.9763168507709,4374.062524722251,-5372.162136162524,-7.1580437168715445,2.0232033890183887,1.4535336866080604
14 days 01:46:40,-564.3016434715904,4549.872325423135,-5194.946333381174,-7.133319111942717,1.489457556663994,2.0873038073561503
14 days 01:48:20,-1272.8404681268073,4671.349518841415,-4955.5238150845535,-7.023372231918348,0.937617299785378,2.6964312377296054
14 days 01:50:00,-1966.1691998906683,4737.0094383362675,-4656.725743724435,-6.829404959220677,0.3742126476768053,3.273633739074194
14 days 01:51:40,-2635.9878845934663,4746.029074576542,-4302.0941706089325,-6.5536111587093675,-0.19406834214176696,3.8119809722016282
14 days 01:53:20,-3274.263877365667,4698.259021293051,-3895.8437232979213,-6.199161559410286,-0.7604530395987612,4.304975772858726
14 days 01:55:00,-3873.3303735817494,4594.227977802226,-3442.813007578402,-5.770175855328284,-1.3181643844304298,4.746636517590423
14 days 01:56:40,-4425.977464978431,4435.139418991793,-2948.410550379846,-5.271684877715794,-1.8604997892690944,5.1315725184735985
14 days 01:58:20,-4925.542637257116,4222.859628691488,-2418.5505408807267,-4.709577848865048,-2.3809150949886613,5.455057337990188
14 days 02:00:00,-5365.991821072509,3959.89833279014,-1859.5847266865158,-4.090540007170883,-2.8731053021979616,5.713092873434263
14 days 02:01:40,-5741.996650108834,3649.3800750827622,-1278.2251379674842,-3.4219747183758096,-3.3310874393210814,5.902467484765935
14 days 02:03:20,-6049.001310246244,3295.0082867463598,-681.4636235333737,-2.7119159100958163,-3.749278642634513,6.020802957572394
14 days 02:05:00,-6283.280494092975,2901.022018013745,-76.48734276248614,-1.9689301416861247,-4.122570264186897,6.066590911557546
14 days 02:06:40,-6441.988040474058,2472.14394026812,529.4112337622745,-1.2020064674726345,-4.446397735330867,6.039217312922221
14 days 02:08:20,-6523.192839421923,2013.524123112391,1128.9224852293387,-0.42044334873096323,-4.716800781226335,5.938973603546762
14 days 02:10:00,-6525.90416825877,1530.675460581218,1714.8121334188572,0.36627444995171804,-4.930477218029868,5.767054496367733
14 days 02:11:40,-6450.084032201173,1029.4071334964087,2280.0090022412705,1.148596851242884,-5.084825140603136,5.525542783483516
14 days 02:13:20,-6296.647380262042,515.7512745758534,2817.694362269756,1.9170348844468528,-5.177976191216089,5.217380288256483
14 days 02:15:00,-6067.450238163475,-4.109938309711468,3321.3841297165345,2.6622801493409294,-5.2088167698021035,4.846327940521116
14 days 02:16:40,-5765.265096630492,-523.9220541682474,3785.009955284645,3.3753251149710084,-5.176999078333013,4.416913003307132
14 days 02:18:20,-5393.746021291666,-1037.4333522348793,4202.991304471972,4.047572554247639,-5.082941055016706,3.934368721082975
14 days 02:20:00,-4957.381248288698,-1538.472654251688,4570.304046414994,4.670942050603615,-4.927816105021939,3.4045631451025247
14 days 02:21:40,-4461.4379404134,-2021.022334070634,4882.53889117582,5.237963303662087,-4.713533751535856,2.8339241366635015
14 days 02:23:20,-3911.8952917736183,-2479.292163060506,5135.954404371118,5.741863993169957,-4.442710857284117,2.229355879765652
14 days 02:25:00,-3315.3725289699155,-2907.7867868527364,5327.5194622076315,6.176643786412982,-4.1186362944424415,1.5981550149087598
14 days 02:26:40,-2679.046505733396,-3301.3722560701785,5454.948800020338,6.537141524179461,-3.745227215089664,0.947920307112097
14 days 02:28:20,-2010.5669211914721,-3655.3351270530998,5516.728206528136,6.819089163185351,-3.3269811815304036,0.28646454173519004
14 days 02:30:00,-1317.9625771283027,-3965.439027230053,5512.131676893524,7.019158121387415,-2.868920721066986,-0.3782786028980196
14 days 02:31:40,-609.5477907668619,-4227.973164261579,5441.228841581741,7.134993549412028,-2.3765356322875166,-1.0383437873090993
14 days 02:33:20,106.17856168800238,-4439.796837245618,5304.883455952457,7.165240182139671,-1.8557181607028606,-1.6858272596409423
14 days 02:35:00,820.6315476222557,-4598.3755833392415,5104.743054035399,7.109557169056936,-1.3126972423024172,-2.312975177103273
